category,name,price,url,image_url
Graphics Card,MSI GeForce RTX 5080 16G SUPRIM SOC,249980,https://shop.tsukumo.co.jp/goods/4711377292238/,https://cdn.tsukumo.co.jp/image/item/4711377292238_1.jpg
Motherboard,MSI PRO Z790-P WIFI 【PCIe 5.0対応】,28289,https://shop.tsukumo.co.jp/goods/4526541043628/,https://cdn.tsukumo.co.jp/image/item/4526541043628_1.jpg
Graphics Card,MSI GeForce RTX 5070 Ti 16G INSPIRE 3X OC,157980,https://shop.tsukumo.co.jp/goods/4711377317160/,https://cdn.tsukumo.co.jp/image/item/4711377317160_1.jpg
Motherboard,MSI PRO H610M-G DDR4　【DDR4対応】,11425,https://shop.tsukumo.co.jp/goods/4526541041013/,https://cdn.tsukumo.co.jp/image/item/4526541041013_1.jpg
PSU,MSI MPG A750GF WHITE,19980,https://shop.tsukumo.co.jp/goods/4526541040948/,https://cdn.tsukumo.co.jp/image/item/4526541040948_1.jpg
Other,MSI A520M PRO-C DASH,8800,https://shop.tsukumo.co.jp/goods/4526541740749/,https://cdn.tsukumo.co.jp/image/item/4526541740749_1.jpg
Other,MSI Radeon RX 570 8GT OCV1,19151,https://shop.tsukumo.co.jp/goods/0824142219287/,https://cdn.tsukumo.co.jp/image/item/0824142219287_1.jpg
Notebook,MSI Claw-A1M-003JP　[ 7型 / フルHD (120Hz) タッチパネル / Core Ultra 5 135H / RAM:16GB / SSD:512GB / Windows 11 Home / ブラック ],79800,https://shop.tsukumo.co.jp/goods/0406657273017/,https://cdn.tsukumo.co.jp/image/item/0406657273017_1.jpg
Motherboard,MSI MEG Z690 UNIFY 【DDR5対応】,68999,https://shop.tsukumo.co.jp/goods/4526541040054/,https://cdn.tsukumo.co.jp/image/item/4526541040054_1.jpg
Other,MSI MAG Z690 TORPEDO 【DDR5対応】,14980,https://shop.tsukumo.co.jp/goods/4526541040122/,https://cdn.tsukumo.co.jp/image/item/4526541040122_1.jpg
Monitor,MSI Katana-17-B12VFK-038JP　[ 17.3型 / フルHD(144Hz) / i7-12650H / RTX4060 / RAM:16GB / SSD:1TB / Windows 11 Home / ブラック ],149800,https://shop.tsukumo.co.jp/goods/0406654968015/,https://cdn.tsukumo.co.jp/image/item/0406654968015_1.jpg
Motherboard,MSI PRO B760-P WIFI DDR4 【PCIe 4.0対応】,24763,https://shop.tsukumo.co.jp/goods/4526541045059/,https://cdn.tsukumo.co.jp/image/item/4526541045059_1.jpg
Notebook,MSI Modern-14-C12M-605JP　[ 14型 / フルHD / i7-1255U / RAM:16GB / SSD:512GB / Windows 11 Home / アーバンシルバー ],89800,https://shop.tsukumo.co.jp/goods/0406652981016/,https://cdn.tsukumo.co.jp/image/item/0406652981016_1.jpg
Other,MSI B560M-A PRO,8778,https://shop.tsukumo.co.jp/goods/4526541741111/,https://cdn.tsukumo.co.jp/image/item/4526541741111_1.jpg
Motherboard,MSI MAG B460M BAZOOKA,11800,https://shop.tsukumo.co.jp/goods/4526541740503/,https://cdn.tsukumo.co.jp/image/item/4526541740503_1.jpg
Graphics Card,MSI Radeon RX 550 AERO ITX 4G OC,8503,https://shop.tsukumo.co.jp/goods/0824142146347/,https://cdn.tsukumo.co.jp/image/item/0824142146347_1.jpg
Graphics Card,MSI GeForce RTX 4070 Ti SUPER 16G GAMING X SLIM WHITE,167800,https://shop.tsukumo.co.jp/goods/0824142347041/,https://cdn.tsukumo.co.jp/image/item/0824142347041_1.jpg
Graphics Card,MSI GeForce RTX 2070 GAMING 8G,52980,https://shop.tsukumo.co.jp/goods/0405763657018/,https://cdn.tsukumo.co.jp/image/item/0405763657018_1.jpg
Graphics Card,MSI GeForce GTX 1660 VENTUS XS 6G OC,22980,https://shop.tsukumo.co.jp/goods/0824142179864/,https://cdn.tsukumo.co.jp/image/item/0824142179864_1.jpg
Other,MSI SPATIUM M460 PCIe 4.0 NVMe M.2 1TB　S78-440L930-P83,10880,https://shop.tsukumo.co.jp/goods/0824142304204/,https://cdn.tsukumo.co.jp/image/item/0824142304204_1.jpg
Motherboard,MSI MAG B760 TOMAHAWK WIFI 【PCIe 5.0対応】,31282,https://shop.tsukumo.co.jp/goods/4526541045257/,https://cdn.tsukumo.co.jp/image/item/4526541045257_1.jpg
Graphics Card,MSI ゲーミングPC MPG Trident AS AI 2NVL5-024JP [Core Ultra 5 225F /RTX5060 /RAM:16GB /SSD:1TB /Windows 11 Home],238000,https://shop.tsukumo.co.jp/goods/0409091303012/,https://cdn.tsukumo.co.jp/image/item/0409091303012_1.jpg
Motherboard,MSI MPG X570S CARBON MAX WIFI,45980,https://shop.tsukumo.co.jp/goods/4526541040269/,https://cdn.tsukumo.co.jp/image/item/4526541040269_1.jpg
Other,MSI A320M GAMING PRO,8228,https://shop.tsukumo.co.jp/goods/4526541703911/,https://cdn.tsukumo.co.jp/image/item/4526541703911_1.jpg
Cooler,MSI MAG CORELIQUID M240,8980,https://shop.tsukumo.co.jp/goods/4526541045035/,https://cdn.tsukumo.co.jp/image/item/4526541045035_1.jpg
Notebook,MSI Prestige-14-A12SC-239JP　[ 14型 / フルHD / i7-1280P / GTX1650 Max-Q / RAM:16GB / SSD:512GB / Windows 11 Home / ブルーストーン ],99980,https://shop.tsukumo.co.jp/goods/0406653045014/,https://cdn.tsukumo.co.jp/image/item/0406653045014_1.jpg
Motherboard,MSI MEG Z590 GODLIKE,26980,https://shop.tsukumo.co.jp/goods/4526541740855/,https://cdn.tsukumo.co.jp/image/item/4526541740855_1.jpg
Monitor,MSI Raider-GE78HX-13VH-329JP　[ 17型 / WQXGA(240Hz) / i9-13950HX / RTX4080 / RAM:32GB / SSD:2TB / Windows 11 Home / コアブラック ],299800,https://shop.tsukumo.co.jp/goods/0406654965014/,https://cdn.tsukumo.co.jp/image/item/0406654965014_1.jpg
Case,MSI MAG Forge 100M / ミドルタワー / ATX対応,7678,https://shop.tsukumo.co.jp/goods/4526541725968/,https://cdn.tsukumo.co.jp/image/item/4526541725968_1.jpg
Graphics Card,MSI GTX1650搭載 4GB グラフィックボード GeForce GTX 1650 D6 AERO ITX OCV2,26950,https://shop.tsukumo.co.jp/goods/0824142235867/,https://cdn.tsukumo.co.jp/image/item/0824142235867_1.jpg
PSU,MSI MAG A650BN EVA e-PROJECT,5980,https://shop.tsukumo.co.jp/goods/0401549143010/,https://cdn.tsukumo.co.jp/image/item/0401549143010_1.jpg
Other,MSI SPATIUM M371　S78-440K160-P83 [M.2 NVMe 内蔵SSD / 500GB / PCIe Gen3x4 / SPATIUM M371 PCIe 3.0 NVMe M.2シリーズ / 国内正規代理店品],4980,https://shop.tsukumo.co.jp/goods/0824142304006/,https://cdn.tsukumo.co.jp/image/item/0824142304006_1.jpg
Monitor,MSI Sword-17-HX-B14VFKG-4619JP　[ 17型 / WQXGA(240Hz) / i7-14700HX / RTX4060 / RAM:32GB / SSD:1TB / Windows 11 Pro / コスモスグレイ ],296800,https://shop.tsukumo.co.jp/goods/0406657319012/,https://cdn.tsukumo.co.jp/image/item/0406657319012_1.jpg
Other,MSI SPATIUM M450 PCIe 4.0 NVMe M.2 1TB,7880,https://shop.tsukumo.co.jp/goods/0824142396803/,https://cdn.tsukumo.co.jp/image/item/0824142396803_1.jpg
Other,MSI WF66-11UI-1212JP WF66 Workstation　[ 15.6型 / フルHD / i7-11800H / NVIDIA T1200 / RAM:16GB / SSD:512GB / Windows 11 Pro / ブラック ],129800,https://shop.tsukumo.co.jp/goods/0406651737010/,https://cdn.tsukumo.co.jp/image/item/0406651737010_1.jpg
Graphics Card,MSI GeForce RTX 4060 Ti VENTUS 2X BLACK 16G OC,85800,https://shop.tsukumo.co.jp/goods/0824142332078/,https://cdn.tsukumo.co.jp/image/item/0824142332078_1.jpg
Graphics Card,MSI GeForce RTX 5060 Ti 8G VENTUS 2X OC PLUS,60800,https://shop.tsukumo.co.jp/goods/4711377338868/,https://cdn.tsukumo.co.jp/image/item/4711377338868_1.jpg
Graphics Card,MSI GeForce RTX 5070 Ti 16G VANGUARD SOC LAUNCH EDITION,195980,https://shop.tsukumo.co.jp/goods/4711377298384/,https://cdn.tsukumo.co.jp/image/item/4711377298384_1.jpg
Other,MSI B365M PRO-VH,5478,https://shop.tsukumo.co.jp/goods/4526541725852/,https://cdn.tsukumo.co.jp/image/item/4526541725852_1.jpg
Graphics Card,MSI GeForce RTX 4080 SUPER 16G VENTUS 3X OC,186800,https://shop.tsukumo.co.jp/goods/0824142346587/,https://cdn.tsukumo.co.jp/image/item/0824142346587_1.jpg
Motherboard,MSI Z370 GAMING PLUS　IntelCPU用,6578,https://shop.tsukumo.co.jp/goods/4526542716101/,https://cdn.tsukumo.co.jp/image/item/4526542716101_1.jpg
Graphics Card,MSI GeForce GTX 1660 SUPER AERO ITX OC,24979,https://shop.tsukumo.co.jp/goods/0824142199763/,https://cdn.tsukumo.co.jp/image/item/0824142199763_1.jpg
Motherboard,MSI MAG B560M BAZOOKA,15400,https://shop.tsukumo.co.jp/goods/4526541741067/,https://cdn.tsukumo.co.jp/image/item/4526541741067_1.jpg
Notebook,MSI Modern-14-C12M-603JP　[ 14型 / フルHD / i7-1255U / RAM:8GB / SSD:512GB / Windows 11 Home / MS Office H&B / アーバンシルバー ],99800,https://shop.tsukumo.co.jp/goods/0406652980019/,https://cdn.tsukumo.co.jp/image/item/0406652980019_1.jpg
Motherboard,MSI MAG Z590 TOMAHAWK WIFI,14278,https://shop.tsukumo.co.jp/goods/4526541740978/,https://cdn.tsukumo.co.jp/image/item/4526541740978_1.jpg
Graphics Card,MSI GeForce RTX 2070 AERO ITX 8G,43978,https://shop.tsukumo.co.jp/goods/4537694267915/,https://cdn.tsukumo.co.jp/image/item/4537694267915_1.jpg
Motherboard,MSI MEG Z490I UNIFY,16478,https://shop.tsukumo.co.jp/goods/4526541740459/,https://cdn.tsukumo.co.jp/image/item/4526541740459_1.jpg
Other,MSI FORCE GC30 V2 WHITE 有線/無線 両対応 ゲームコントローラー,6260,https://shop.tsukumo.co.jp/goods/0824142253595/,https://cdn.tsukumo.co.jp/image/item/0824142253595_1.jpg
Other,MSI H410M PRO,6578,https://shop.tsukumo.co.jp/goods/4526541740558/,https://cdn.tsukumo.co.jp/image/item/4526541740558_1.jpg
Graphics Card,MSI GeForce RTX 5080 16G VENTUS 3X OC,209800,https://shop.tsukumo.co.jp/goods/4711377309219/,https://cdn.tsukumo.co.jp/image/item/4711377309219_1.jpg
Graphics Card,MSI ゲーミングPC MAG Infinite S3 14NUC5-2069JP [i5-14400F /RTX4060 /RAM:16GB /SSD:1TB /Windows 11 Home],214800,https://shop.tsukumo.co.jp/goods/0406658367012/,https://cdn.tsukumo.co.jp/image/item/0406658367012_1.jpg
Graphics Card,MSI GeForce GTX 1650 4GT LP,23800,https://shop.tsukumo.co.jp/goods/4537694273800/,https://cdn.tsukumo.co.jp/image/item/4537694273800_1.jpg
Other,MSI RX6900XT搭載 16GB グラフィックボード Radeon RX 6900 XT GAMING X TRIO 16G,130449,https://shop.tsukumo.co.jp/goods/0824142240076/,https://cdn.tsukumo.co.jp/image/item/0824142240076_1.jpg
Motherboard,MSI B450M MORTAR TITANIUM,14608,https://shop.tsukumo.co.jp/goods/4526541730245/,https://cdn.tsukumo.co.jp/image/item/4526541730245_1.jpg
Motherboard,MSI B760M GAMING PLUS WIFI DDR4　【PCIe 4.0対応】,20770,https://shop.tsukumo.co.jp/goods/4526541054921/,https://cdn.tsukumo.co.jp/image/item/4526541054921_1.jpg
Motherboard,MSI B760M PROJECT ZERO,26980,https://shop.tsukumo.co.jp/goods/4526541048265/,https://cdn.tsukumo.co.jp/image/item/4526541048265_1.jpg
Graphics Card,MSI GeForce RTX 3060 AERO ITX 12G,46800,https://shop.tsukumo.co.jp/goods/0824142250143/,https://cdn.tsukumo.co.jp/image/item/0824142250143_1.jpg
Other,MSI SPATIUM S270 SATA 2.5 240GB,2580,https://shop.tsukumo.co.jp/goods/0824142297728/,https://cdn.tsukumo.co.jp/image/item/0824142297728_1.jpg
Motherboard,MSI PRO Z690-A WIFI 【DDR5対応】,20980,https://shop.tsukumo.co.jp/goods/4526541040146/,https://cdn.tsukumo.co.jp/image/item/4526541040146_1.jpg
Motherboard,MSI PRO B660M-A DDR4 【DDR4対応】,19980,https://shop.tsukumo.co.jp/goods/4526541041082/,https://cdn.tsukumo.co.jp/image/item/4526541041082_1.jpg
Other,MSI Radeon RX 6600 XT MECH 2X 8G OC,61800,https://shop.tsukumo.co.jp/goods/0824142261408/,https://cdn.tsukumo.co.jp/image/item/0824142261408_1.jpg
Other,MSI B450M PRO-M2 MAX,6578,https://shop.tsukumo.co.jp/goods/4526541725883/,https://cdn.tsukumo.co.jp/image/item/4526541725883_1.jpg
Other,MSI FORCE GC30 V2 有線/無線 両対応 ゲームコントローラー,6580,https://shop.tsukumo.co.jp/goods/0824142173305/,https://cdn.tsukumo.co.jp/image/item/0824142173305_1.jpg
Other,MSI SPATIUM M480 PRO PCIe 4.0 NVMe M.2 2TB　S78-440Q600-P83,22380,https://shop.tsukumo.co.jp/goods/0824142326923/,https://cdn.tsukumo.co.jp/image/item/0824142326923_1.jpg
Other,MSI Radeon RX 5700 8G,48378,https://shop.tsukumo.co.jp/goods/4537694274272/,https://cdn.tsukumo.co.jp/image/item/4537694274272_1.jpg
Other,MSI SPATIUM M371　S78-440L870-P83 [M.2 NVMe 内蔵SSD / 1TB / PCIe Gen3x4 / SPATIUM M371 PCIe 3.0 NVMe M.2シリーズ / 国内正規代理店品],7780,https://shop.tsukumo.co.jp/goods/0824142304013/,https://cdn.tsukumo.co.jp/image/item/0824142304013_1.jpg
Monitor,MSI Stealth-16Studio-A13VF-759JP　Stealth 16 Studio A13V　[ 16型 / WQXGA(240Hz) / i7-13700H / RTX4060 / RAM:32GB / SSD:1TB / Windows 11 Pro / ホワイト ],249800,https://shop.tsukumo.co.jp/goods/0406655232016/,https://cdn.tsukumo.co.jp/image/item/0406655232016_1.jpg
Motherboard,MSI MPG X570 GAMING PLUS,16478,https://shop.tsukumo.co.jp/goods/4526541725760/,https://cdn.tsukumo.co.jp/image/item/4526541725760_1.jpg
Motherboard,MSI MPG Z690 CARBON WIFI 【DDR5対応】,52680,https://shop.tsukumo.co.jp/goods/4526541040085/,https://cdn.tsukumo.co.jp/image/item/4526541040085_1.jpg
Motherboard,MSI MPG Z490M GAMING EDGE WIFI,21978,https://shop.tsukumo.co.jp/goods/4526541740442/,https://cdn.tsukumo.co.jp/image/item/4526541740442_1.jpg
Other,MSI Radeon RX 6600 XT GAMING X 8G,69850,https://shop.tsukumo.co.jp/goods/0824142262269/,https://cdn.tsukumo.co.jp/image/item/0824142262269_1.jpg
Other,MSI N730K-1GD5LP/OCV1 GT730搭載 1GB グラフィックボード,6578,https://shop.tsukumo.co.jp/goods/4537694222310/,https://cdn.tsukumo.co.jp/image/item/4537694222310_1.jpg
Other,MSI B350M GAMING PRO,2178,https://shop.tsukumo.co.jp/goods/4526541703904/,https://cdn.tsukumo.co.jp/image/item/4526541703904_1.jpg
Motherboard,MSI B450M MORTAR MAX,9900,https://shop.tsukumo.co.jp/goods/4526541725920/,https://cdn.tsukumo.co.jp/image/item/4526541725920_1.jpg
Notebook,MSI Summit-E16Flip-A13VFT-4089JP　[ 16型 / WQXGA(165Hz) タッチパネル / i7-1360P / RTX4060 / RAM:32GB / SSD:1TB / Windows 11 Pro / インクブラック ],242800,https://shop.tsukumo.co.jp/goods/0406656917011/,https://cdn.tsukumo.co.jp/image/item/0406656917011_1.jpg
Graphics Card,MSI GeForce RTX 3080 GAMING Z TRIO 10G LHR,168300,https://shop.tsukumo.co.jp/goods/0824142259436/,https://cdn.tsukumo.co.jp/image/item/0824142259436_1.jpg
Motherboard,MSI H370 GAMING PLUS,7678,https://shop.tsukumo.co.jp/goods/4526541712203/,https://cdn.tsukumo.co.jp/image/item/4526541712203_1.jpg
Monitor,MSI Alpha-17-C7VG-3034JP　[ 17.3型 / WQHD(240Hz) / Ryzen 9 7945HX / RTX4070 / RAM:32GB / SSD:2TB / Windows 11 Home / コアブラック ],332800,https://shop.tsukumo.co.jp/goods/0406655711016/,https://cdn.tsukumo.co.jp/image/item/0406655711016_1.jpg
Notebook,MSI ゲーミングノート Stealth-A16-MercedesAMG-AI+A3XWGG-5065JP [16型 /Ryzen AI 9 HX 370 /RTX5070 /RAM:64GB /SSD:2TB /WQXGA (240Hz) /Windows 11 Pro /セレナイトグレー],476800,https://shop.tsukumo.co.jp/goods/0409091344015/,https://cdn.tsukumo.co.jp/image/item/0409091344015_1.jpg
Motherboard,MSI MAG H670 TOMAHAWK WIFI DDR4 【DDR4対応】,15980,https://shop.tsukumo.co.jp/goods/4526541041112/,https://cdn.tsukumo.co.jp/image/item/4526541041112_1.jpg
Graphics Card,MSI GeForce GTX 1650 SUPER VENTUS XS OC,27500,https://shop.tsukumo.co.jp/goods/0824142202166/,https://cdn.tsukumo.co.jp/image/item/0824142202166_1.jpg
Other,MSI Radeon RX 7600 MECH 2X CLASSIC 8G OC,46799,https://shop.tsukumo.co.jp/goods/0824142325810/,https://cdn.tsukumo.co.jp/image/item/0824142325810_1.jpg
Notebook,MSI Summit-E13FlipEvo-A13MT-048JP　[ 13.4型 / WUXGA(120Hz) タッチパネル / i7-1360P / RAM:32GB / SSD:1TB / Windows 11 Pro / インクブラック ],199800,https://shop.tsukumo.co.jp/goods/0406655121013/,https://cdn.tsukumo.co.jp/image/item/0406655121013_1.jpg
Motherboard,MSI B450 GAMING PLUS MAX,7986,https://shop.tsukumo.co.jp/goods/4526541725838/,https://cdn.tsukumo.co.jp/image/item/4526541725838_1.jpg
Graphics Card,MSI GeForce RTX 4080 SUPER 16G GAMING X SLIM,197800,https://shop.tsukumo.co.jp/goods/0824142346600/,https://cdn.tsukumo.co.jp/image/item/0824142346600_1.jpg
Other,MSI Radeon RX 5600 XT GAMING X,29800,https://shop.tsukumo.co.jp/goods/0824142205860/,https://cdn.tsukumo.co.jp/image/item/0824142205860_1.jpg
Motherboard,MSI MEG Z690I UNIFY 【DDR5対応】,38980,https://shop.tsukumo.co.jp/goods/4526541040078/,https://cdn.tsukumo.co.jp/image/item/4526541040078_1.jpg
Other,MSI Creator TRX40,88000,https://shop.tsukumo.co.jp/goods/4526541726057/,https://cdn.tsukumo.co.jp/image/item/4526541726057_1.jpg
Motherboard,MSI MEG Z690 ACE 【DDR5対応】,92979,https://shop.tsukumo.co.jp/goods/4526541040047/,https://cdn.tsukumo.co.jp/image/item/4526541040047_1.jpg
Motherboard,MSI MEG Z490 GODLIKE,87450,https://shop.tsukumo.co.jp/goods/4526541740367/,https://cdn.tsukumo.co.jp/image/item/4526541740367_1.jpg
Graphics Card,MSI GeForce GTX 1080 GAMING X 8G,76780,https://shop.tsukumo.co.jp/goods/4537694237253/,https://cdn.tsukumo.co.jp/image/item/4537694237253_1.jpg
Motherboard,MSI H510I PRO WIFI,15180,https://shop.tsukumo.co.jp/goods/4526541741173/,https://cdn.tsukumo.co.jp/image/item/4526541741173_1.jpg
Monitor,MSI Raider GE76-12UHS-221JP　[ 17.3型 (120Hz) / 4K / i9-12900HK / RTX3080Ti / RAM:64GB / SSD:2TB / Windows 11 Pro / チタニウムブルー ],629800,https://shop.tsukumo.co.jp/goods/0406652184011/,https://cdn.tsukumo.co.jp/image/item/0406652184011_1.jpg
Motherboard,MSI MPG X570 GAMING EDGE WIFI,26979,https://shop.tsukumo.co.jp/goods/4526541725753/,https://cdn.tsukumo.co.jp/image/item/4526541725753_1.jpg
Graphics Card,MSI GeForce RTX 3090 Ti SUPRIM X 24G,189800,https://shop.tsukumo.co.jp/goods/0401544057015/,https://cdn.tsukumo.co.jp/image/item/0401544057015_1.jpg
Graphics Card,MSI ゲーミングPC MAG Infinite S3 14NUE7-2081JP [i7-14700F /RTX4070SUPER /RAM:32GB /SSD:1TB /Windows 11 Home],358000,https://shop.tsukumo.co.jp/goods/0406658434011/,https://cdn.tsukumo.co.jp/image/item/0406658434011_1.jpg
Graphics Card,MSI ゲーミングPC MAG Infinite S3 14NUC7-2084JP [i7-14700F /RTX4060 /RAM:16GB /SSD:1TB /Windows 11 Home],239580,https://shop.tsukumo.co.jp/goods/0406658433014/,https://cdn.tsukumo.co.jp/image/item/0406658433014_1.jpg
Monitor,MSI Vector-GP68HX-12VH-779JP　[ 16型 / WQXGA (240Hz) / i9-12900HX / RTX4080 / RAM:16GB / SSD:1TB / Windows 11 Home / コスモスグレイ ],344800,https://shop.tsukumo.co.jp/goods/0406655262013/,https://cdn.tsukumo.co.jp/image/item/0406655262013_1.jpg
Other,MSI Radeon RX 5700 MECH GP OC,39490,https://shop.tsukumo.co.jp/goods/0824142200612/,https://cdn.tsukumo.co.jp/image/item/0824142200612_1.jpg
Monitor,MSI GP76-11UG-1023JP GP76 Leopard　[ 17.3型 (144Hz) / フルHD / i7-11800H / RTX3070 / RAM:16GB / SSD:1TB / Windows 11 Home / ブラック ],169800,https://shop.tsukumo.co.jp/goods/0406651736013/,https://cdn.tsukumo.co.jp/image/item/0406651736013_1.jpg
Motherboard,MSI MPG Z690 FORCE WIFI 【DDR5対応】,39980,https://shop.tsukumo.co.jp/goods/4526541040092/,https://cdn.tsukumo.co.jp/image/item/4526541040092_1.jpg
Motherboard,MSI MAG B550M MORTAR WIFI,22799,https://shop.tsukumo.co.jp/goods/4526541740671/,https://cdn.tsukumo.co.jp/image/item/4526541740671_1.jpg
PSU,MSI MPG A750GF,17980,https://shop.tsukumo.co.jp/goods/4526541740817/,https://cdn.tsukumo.co.jp/image/item/4526541740817_1.jpg
Graphics Card,MSI GeForce RTX 3050 AERO ITX 8G OC,39800,https://shop.tsukumo.co.jp/goods/0824142282892/,https://cdn.tsukumo.co.jp/image/item/0824142282892_1.jpg
Graphics Card,MSI GeForce RTX 3080 GAMING Z TRIO 12G LHR,160600,https://shop.tsukumo.co.jp/goods/0824142278666/,https://cdn.tsukumo.co.jp/image/item/0824142278666_1.jpg
Monitor,MSI Titan-GT77HX-13VI-1003JP　[ 17.3型 / 4K(144Hz) / i9-13980HX / RTX4090 / RAM:64GB / SSD:4TB / Windows 11 Pro / コアブラック ],499800,https://shop.tsukumo.co.jp/goods/0406654973019/,https://cdn.tsukumo.co.jp/image/item/0406654973019_1.jpg
Graphics Card,MSI GEFORCE RTX 3070 VENTUS 2X OC,98467,https://shop.tsukumo.co.jp/goods/0824142229132/,https://cdn.tsukumo.co.jp/image/item/0824142229132_1.jpg
Motherboard,MSI MAG A520M VECTOR WIFI,9900,https://shop.tsukumo.co.jp/goods/4526541740732/,https://cdn.tsukumo.co.jp/image/item/4526541740732_1.jpg
Motherboard,MSI MEG Z790 ACE 　【PCIe 5.0対応】,119279,https://shop.tsukumo.co.jp/goods/4526541044960/,https://cdn.tsukumo.co.jp/image/item/4526541044960_1.jpg
PSU,MSI Creator-Z16P-B12UGST-013JP　[ 16型 (165Hz) / WQXGA / i7-12700H / RTX 3070Ti / 32GB RAM / 1TB SSD / Windows 11 Pro / ルナグレー ],299800,https://shop.tsukumo.co.jp/goods/0406652003015/,https://cdn.tsukumo.co.jp/image/item/0406652003015_1.jpg
Motherboard,MSI B450 GAMING PLUS,12078,https://shop.tsukumo.co.jp/goods/4526541730238/,https://cdn.tsukumo.co.jp/image/item/4526541730238_1.jpg
Monitor,MSI Katana-15-B12VGK-039JP　[ 15.6型 / フルHD(144Hz) / i7-12650H / RTX4070 / RAM:16GB / SSD:1TB / Windows 11 Home / ブラック ],233800,https://shop.tsukumo.co.jp/goods/0406654969012/,https://cdn.tsukumo.co.jp/image/item/0406654969012_1.jpg
Monitor,MSI Titan-18-HX-A14VHG-4103JP　[ 18型 / UHD+(120Hz) / i9-14900HX / RTX4080 / RAM:64GB / SSD:2TB / Windows 11 Pro / マウス付属 / コアブラック ],683800,https://shop.tsukumo.co.jp/goods/0406657051011/,https://cdn.tsukumo.co.jp/image/item/0406657051011_1.jpg
Cooler,MSI MAG CORELIQUID C240 EVA e-PROJECT,22737,https://shop.tsukumo.co.jp/goods/4526541041365/,https://cdn.tsukumo.co.jp/image/item/4526541041365_1.jpg
Graphics Card,MSI GeForce RTX 3060 Ti GAMING X 8G LHR,75500,https://shop.tsukumo.co.jp/goods/0824142259276/,https://cdn.tsukumo.co.jp/image/item/0824142259276_1.jpg
Monitor,MSI Katana-15-B13VFK-879JP　Katana 15 B13V　[ 15.6型 / WQHD(165Hz) / i9-13900H / RTX4060 / RAM:32GB / SSD:1TB / Windows 11 Home / ブラック ],269800,https://shop.tsukumo.co.jp/goods/0406655235017/,https://cdn.tsukumo.co.jp/image/item/0406655235017_1.jpg
Motherboard,MSI B550-A PRO,17755,https://shop.tsukumo.co.jp/goods/4526541740701/,https://cdn.tsukumo.co.jp/image/item/4526541740701_1.jpg
Graphics Card,MSI GeForce RTX 3060 Ti GAMING X TRIO 8GD6X,76800,https://shop.tsukumo.co.jp/goods/0824142307489/,https://cdn.tsukumo.co.jp/image/item/0824142307489_1.jpg
Motherboard,MSI MAG B660M MORTAR WIFI 【DDR5対応】,13979,https://shop.tsukumo.co.jp/goods/4526541040818/,https://cdn.tsukumo.co.jp/image/item/4526541040818_1.jpg
Graphics Card,MSI GeForce RTX 4060 Ti GAMING X 16G,84800,https://shop.tsukumo.co.jp/goods/0824142332245/,https://cdn.tsukumo.co.jp/image/item/0824142332245_1.jpg
